ABBF5073-9627-4686-847C-900DC90D47FE,AC6E9A68-16EA-48D5-9D03-079A2885D9B0,2011-12-15 09:36:08.467,Administrative,1
93B3BCC1-D057-408B-88FF-87D03EF6F4CF,AC6E9A68-16EA-48D5-9D03-079A2885D9B0,2011-12-15 09:36:08.467,Administrative,2
D7929BC5-FB8F-497D-BDE8-96C8B3F748BF,AC6E9A68-16EA-48D5-9D03-079A2885D9B0,2011-12-15 09:36:08.467,Administrative,3
E90597B1-8A57-4DAF-B9A9-164897E07A9D,AC6E9A68-16EA-48D5-9D03-079A2885D9B0,2011-12-15 09:36:08.467,Administrative,4
1D885EA5-F95F-434C-8C5A-BE1DFE0C4095,0962ACF0-731E-4E41-9886-721A6D0582B3,2016-08-16 11:20:44.413,Household,1
93DB5649-7202-4284-9F9F-094F7B4F0E53,0962ACF0-731E-4E41-9886-721A6D0582B3,2016-08-16 11:20:44.413,Household,83
